scenario_id,ID,v_pen,S,depth,qb_fast,qs_fast,qb_ref,qs_ref,res_qb,res_qs,res_qb_norm,res_qs_norm,is_shallow
G0_DENS_MED_V_REF,0.6,50.0,10,0.4,3.125906,9.02815,3.014794,6.838461,-0.111113,-2.189688,-0.008505597844022288,-0.07504866227156644,1
G0_DENS_MED_V_REF,0.6,50.0,10,0.5,3.273826,9.001235,3.147082,6.808458,-0.126743,-2.192777,-0.009702059952885053,-0.07515453366409217,1
G0_DENS_MED_V_REF,0.6,50.0,10,0.6,3.420296,9.005514,3.27965,6.790266,-0.140645,-2.215247,-0.010766245252783335,-0.07592466321736283,1
G0_DENS_MED_V_REF,0.6,50.0,10,0.7,3.550681,8.975394,3.408195,6.774775,-0.142487,-2.200619,-0.010907248656783669,-0.07542330784997328,1
G0_DENS_MED_V_REF,0.6,50.0,10,0.8,3.678536,8.958636,3.527267,6.765075,-0.15127,-2.193561,-0.011579579219940524,-0.0751814042279446,1
G0_DENS_MED_V_REF,0.6,50.0,10,0.9,3.812356,8.970207,3.651918,6.726677,-0.160437,-2.24353,-0.012281304629533932,-0.07689402566307503,1
G0_DENS_MED_V_REF,0.6,50.0,10,1.0,3.952364,8.940158,3.793772,6.721164,-0.158592,-2.218993,-0.012140071578295815,-0.07605305241658632,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.1,4.071908,8.890135,3.914168,6.692439,-0.15774,-2.197697,-0.012074851762764714,-0.07532316016173754,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.2,4.209872,8.843566,4.04472,6.654979,-0.165151,-2.188587,-0.012642156989174307,-0.07501092695166653,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.3,4.328882,8.786426,4.173416,6.658454,-0.155466,-2.127971,-0.01190077915652326,-0.0729333936627901,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.4,4.468186,8.821527,4.303868,6.686469,-0.164318,-2.135058,-0.012578391606149184,-0.07317629122149187,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.5,4.589966,8.870634,4.435781,6.642692,-0.154185,-2.227942,-0.011802719785988826,-0.07635976756443763,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.6,4.709045,8.85039,4.559084,6.617723,-0.149961,-2.232667,-0.01147937647518676,-0.07652171069479828,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.7,4.997263,9.036101,4.823425,6.640206,-0.173838,-2.395895,-0.013307138840722026,-0.08211613466993228,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.8,5.257246,9.109281,5.06655,6.738416,-0.190696,-2.370865,-0.014597603218918346,-0.08125826450000062,0
G0_DENS_MED_V_REF,0.6,50.0,10,1.9,5.502127,9.253257,5.323384,6.837899,-0.178743,-2.415359,-0.013682612074501417,-0.08278323754598302,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.0,5.747754,9.268456,5.571026,6.861574,-0.176728,-2.406882,-0.013528365679788781,-0.08249269957432857,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.1,5.990559,9.222398,5.814169,6.850766,-0.176391,-2.371632,-0.013502568640077537,-0.08128455241132054,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.2,6.247768,9.212219,6.072388,6.870991,-0.17538,-2.341228,-0.013425177520943804,-0.08024249549375755,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.3,6.493033,9.208266,6.336213,6.897637,-0.15682,-2.310629,-0.012004426609843808,-0.07919375520890981,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.4,6.735702,9.050271,6.599009,6.914977,-0.136693,-2.135294,-0.010463723291540493,-0.07318437980959032,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.5,6.958782,9.014688,6.829397,6.896721,-0.129385,-2.117966,-0.009904302620294868,-0.07259048551056611,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.6,7.21923,8.996347,7.075399,6.835864,-0.14383,-2.160482,-0.011010054070232337,-0.07404766522070652,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.7,7.439392,8.872737,7.341495,6.786215,-0.097896,-2.086522,-0.007493848663418375,-0.07151278396748457,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.8,7.683461,8.86328,7.572402,6.731588,-0.111059,-2.131693,-0.008501464193742148,-0.07306096029373238,0
G0_DENS_MED_V_REF,0.6,50.0,10,2.9,7.916574,8.733331,7.805065,6.682558,-0.11151,-2.050773,-0.008535987828489244,-0.07028753423896332,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.0,8.140364,8.691236,8.039071,6.704512,-0.101293,-1.986724,-0.007753885885670889,-0.06809233941219733,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.1,8.35536,8.648513,8.277381,6.742867,-0.077979,-1.905646,-0.005969220651760047,-0.06531349811624373,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.2,8.563267,8.555107,8.499184,6.801322,-0.064083,-1.753784,-0.004905494646337335,-0.060108628769613245,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.3,8.775789,8.468665,8.734966,6.764857,-0.040823,-1.703809,-0.0031249630627066304,-0.0583958016924125,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.4,8.985869,8.485862,8.927059,6.72088,-0.058811,-1.764982,-0.0045019279004688455,-0.06049242542014839,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.5,9.140021,8.482815,9.120012,6.636605,-0.020009,-1.84621,-0.0015316705269504194,-0.06327640776785948,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.6,9.335114,8.434008,9.364176,6.733944,0.029062,-1.700064,0.002224669341507976,-0.058267446766867396,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.7,9.53486,8.455633,9.58461,6.854057,0.04975,-1.601576,0.003808316693277194,-0.05489190073026217,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.8,9.709718,8.414158,9.794752,6.978872,0.085034,-1.435286,0.00650927440595242,-0.049192530751918775,0
G0_DENS_MED_V_REF,0.6,50.0,10,3.9,9.903033,8.34418,9.973811,7.01056,0.070778,-1.33362,0.005417990731995441,-0.04570806296541171,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.0,10.111913,8.365601,10.189463,7.117102,0.07755,-1.248498,0.00593638109675671,-0.04279061891407642,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.1,10.317457,8.361766,10.494136,7.255246,0.17668,-1.10652,0.013524691323984213,-0.037924510604585536,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.2,10.51917,8.375485,10.679336,7.339404,0.160167,-1.03608,0.012260636378133231,-0.035510272699272476,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.3,10.690622,8.427858,10.874894,7.473305,0.184271,-0.954553,0.01410577538466094,-0.03271604252172481,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.4,10.872584,8.388147,11.057542,7.602754,0.184958,-0.785393,0.014158364602113834,-0.02691830708642162,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.5,11.068432,8.317556,11.252142,7.751858,0.18371,-0.565699,0.014062831351195041,-0.019388585587701474,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.6,11.238482,8.293589,11.447367,7.747152,0.208885,-0.546437,0.015989954421612194,-0.01872840599468415,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.7,11.384651,8.269101,11.604974,7.674402,0.220324,-0.594699,0.01686559933928853,-0.02038252226081446,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.8,11.591442,8.323628,11.812557,7.73523,0.221114,-0.588399,0.016926073111905394,-0.02016659808700026,0
G0_DENS_MED_V_REF,0.6,50.0,10,4.9,11.745208,8.288409,11.972421,7.823448,0.227213,-0.464961,0.017392945946323436,-0.015935923774734028,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.0,11.898772,8.267387,12.1147,8.076209,0.215928,-0.191178,0.016529089586853424,-0.006552373285944632,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.1,12.031644,8.177118,12.29206,8.342571,0.260415,0.165453,0.019934528475975485,0.005670682909536647,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.2,12.198484,8.172577,12.414755,8.406274,0.216271,0.233697,0.01655534592104024,0.008009655817120185,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.3,12.367511,8.196942,12.573595,8.468092,0.206085,0.27115,0.015775616999679002,0.009293307893606413,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.4,12.517633,8.195722,12.77902,8.528141,0.261387,0.332418,0.020008934181018005,0.011393187620788702,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.5,12.691782,8.220956,12.978263,8.63988,0.28648,0.418924,0.02192978022693569,0.014358066443006356,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.6,12.827494,8.243031,13.098221,8.736283,0.270727,0.493252,0.020723902581323714,0.016905560409873323,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.7,12.934238,8.182693,13.198868,8.961634,0.26463,0.778941,0.020257182845064194,0.026697173313493174,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.8,13.02601,8.080517,13.363306,9.122973,0.337296,1.042456,0.025819698238706015,0.035728801672643806,0
G0_DENS_MED_V_REF,0.6,50.0,10,5.9,13.17092,8.050748,13.469159,9.234297,0.298239,1.183549,0.022829920849975815,0.040564577776765545,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.0,13.318764,8.021351,13.67295,9.349844,0.354186,1.328493,0.027112612187438715,0.04553234181634101,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.1,13.464896,8.001373,13.839217,9.460942,0.374321,1.459569,0.02865392789837613,0.050024798484098174,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.2,13.588649,7.960117,13.989125,9.556929,0.400476,1.596812,0.030656069066469897,0.054728620926444566,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.3,13.775048,8.022469,14.1024,9.714436,0.327352,1.691966,0.025058494194526146,0.057989898519320196,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.4,13.909742,7.983777,14.064489,9.834585,0.154747,1.850809,0.011845740368533987,0.06343403241474384,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.5,14.081266,7.868649,14.141398,10.048865,0.060132,2.180216,0.004603049234173753,0.07472402198992072,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.6,14.200925,7.856597,14.171332,10.133292,-0.029593,2.276694,-0.00226531690259602,0.0780306779329757,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.7,14.358576,7.835386,14.448599,10.295045,0.090023,2.459659,0.006891177762389806,0.08430156149835905,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.8,14.516773,7.885726,14.636687,10.415138,0.119914,2.529412,0.009179306290605859,0.08669225338662286,0
G0_DENS_MED_V_REF,0.6,50.0,10,6.9,14.628444,7.877525,14.784113,10.663303,0.155669,2.785777,0.011916318619613417,0.09547882494533357,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.0,14.709051,7.793387,14.888873,10.673431,0.179822,2.880044,0.013765208531024956,0.09870970178548327,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.1,14.82324,7.764484,14.933583,10.758072,0.110343,2.993588,0.008446655052990661,0.10260127232382606,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.2,14.922111,7.724719,15.117728,10.87341,0.195617,3.148691,0.014974301237965927,0.10791722266209652,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.3,15.059429,7.679899,15.221438,10.885598,0.162009,3.205699,0.012401639782133564,0.10987109651936636,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.4,15.171341,7.697307,15.345445,10.930111,0.174104,3.232804,0.01332750089580568,0.11080008457194315,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.5,15.269256,7.724342,15.404606,11.060613,0.13535,3.336271,0.010360917878091822,0.11434627925321839,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.6,15.354415,7.721014,15.4984,11.263148,0.143984,3.542133,0.011021842628438663,0.12140192723254202,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.7,15.430134,7.722881,15.574846,11.511389,0.144712,3.788508,0.011077570358141293,0.1298461047442045,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.8,15.457579,7.688545,15.60338,11.594023,0.145801,3.905478,0.01116093230545745,0.13385509690468814,0
G0_DENS_MED_V_REF,0.6,50.0,10,7.9,15.529554,7.663445,15.667041,11.638285,0.137487,3.97484,0.010524503260474402,0.1362323877847041,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.0,15.60439,7.647428,15.7554,11.566282,0.151011,3.918855,0.011559753008411704,0.1343135759004203,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.1,15.702244,7.700638,15.810076,11.503288,0.107832,3.80265,0.008254440314964147,0.1303308031038998,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.2,15.733474,7.671266,15.910747,11.607049,0.177273,3.935783,0.013570084927986491,0.1348937607280912,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.3,15.779202,7.645135,15.95093,11.737365,0.171728,4.09223,0.013145620283479516,0.1402557748901087,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.4,15.809212,7.635136,15.92326,11.82238,0.114048,4.187244,0.008730269391655826,0.14351225416801067,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.5,15.854436,7.583419,15.922228,11.829425,0.067792,4.246006,0.005189415181319548,0.14552624405716466,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.6,15.897458,7.518599,16.017955,11.922932,0.120497,4.404333,0.009223934403815519,0.15095269273454257,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.7,16.032837,7.625063,16.11125,11.850136,0.078413,4.225073,0.00600244295215969,0.144808793147569,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.8,16.160539,7.692482,16.150575,11.929749,-0.009964,4.237268,-0.0007627350257651047,0.1452267606554522,0
G0_DENS_MED_V_REF,0.6,50.0,10,8.9,16.189636,7.73336,16.264946,12.030157,0.075309,4.296798,0.005764834610130898,0.14726707272960446,0
G0_DENS_MED_V_REF,0.6,50.0,10,9.0,16.22488,7.720094,16.188852,12.040466,-0.036028,4.320371,-0.002757910227646045,0.14807500615013178,0
G0_DENS_MED_V_REF,0.6,50.0,100,0.1,2.366221,8.644552,2.605421,6.82439,0.2392,-1.820161,0.018310539759435272,-0.06238361271965533,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.2,2.511759,8.710874,2.724052,6.77706,0.212293,-1.933815,0.01625083368373659,-0.06627895336262028,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.3,2.673055,8.906654,2.851662,6.818414,0.178608,-2.08824,0.013672277948801066,-0.07157166614694692,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.4,2.828951,9.054042,3.014794,6.838461,0.185842,-2.215581,0.014226033988181312,-0.0759361106259428,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.5,3.00303,9.299571,3.147082,6.808458,0.144052,-2.491114,0.01102704796582847,-0.08537964005190282,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.6,3.15802,9.44365,3.27965,6.790266,0.12163,-2.653383,0.009310664510619198,-0.09094119556946732,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.7,3.36168,9.82758,3.408195,6.774775,0.046515,-3.052805,0.003560680421865099,-0.1046308567366444,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.8,3.495338,9.928824,3.527267,6.765075,0.031929,-3.163749,0.0024441355517517086,-0.10843331571119086,1
G0_DENS_MED_V_REF,0.6,50.0,100,0.9,3.628049,9.976123,3.651918,6.726677,0.023869,-3.249446,0.0018271499729011727,-0.11137046712759648,1
G0_DENS_MED_V_REF,0.6,50.0,100,1.0,3.775831,10.067993,3.793772,6.721164,0.017941,-3.346829,0.001373367031036907,-0.11470814074958828,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.1,3.941322,10.185677,3.914168,6.692439,-0.027154,-3.493238,-0.0020786136982763603,-0.11972611572799513,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.2,4.110309,10.310346,4.04472,6.654979,-0.065589,-3.655367,-0.005020777559705685,-0.12528287293058601,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.3,4.227187,10.248943,4.173416,6.658454,-0.053771,-3.590488,-0.004116120540989105,-0.12305923095076196,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.4,4.37937,10.296201,4.303868,6.686469,-0.075502,-3.609732,-0.005779608582428436,-0.12371879361756839,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.5,4.561577,10.365601,4.435781,6.642692,-0.125796,-3.722908,-0.009629567974824078,-0.12759775144226615,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.6,4.696643,10.37975,4.559084,6.617723,-0.137559,-3.762027,-0.010530014794181254,-0.1289385034669388,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.7,4.865132,10.191103,4.823425,6.640206,-0.041707,-3.550897,-0.003192632448774109,-0.12170230174989244,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.8,5.172834,10.662593,5.06655,6.738416,-0.106284,-3.924177,-0.0081359423402668,-0.1344959804167757,0
G0_DENS_MED_V_REF,0.6,50.0,100,1.9,5.403899,10.239152,5.323384,6.837899,-0.080515,-3.401253,-0.006163349116768106,-0.1165734514219159,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.0,5.716616,10.548787,5.571026,6.861574,-0.14559,-3.687213,-0.011144780449733199,-0.1263743524923776,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.1,5.966582,10.413981,5.814169,6.850766,-0.152414,-3.563215,-0.011667151366616084,-0.12212448492021677,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.2,6.298378,10.678335,6.072388,6.870991,-0.225989,-3.807344,-0.01729924987330693,-0.13049168375023057,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.3,6.561559,10.836982,6.336213,6.897637,-0.225346,-3.939345,-0.017250028815341555,-0.13501584357049218,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.4,6.871445,11.08233,6.599009,6.914977,-0.272436,-4.167353,-0.020854724957782223,-0.14283051643129033,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.5,7.110213,11.186248,6.829397,6.896721,-0.280817,-4.289527,-0.02149628279107581,-0.14701786881408016,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.6,7.41464,11.394333,7.075399,6.835864,-0.33924,-4.558468,-0.02596850964879106,-0.1562354661521381,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.7,7.649257,11.244637,7.341495,6.786215,-0.307762,-4.458422,-0.023558897731786446,-0.15280652172461182,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.8,7.946164,11.356743,7.572402,6.731588,-0.373762,-4.625156,-0.028611136963068752,-0.15852110921615734,0
G0_DENS_MED_V_REF,0.6,50.0,100,2.9,8.187095,11.316729,7.805065,6.682558,-0.38203,-4.634171,-0.029244044750405755,-0.15883008642678198,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.0,8.476083,11.480358,8.039071,6.704512,-0.437012,-4.775847,-0.03345286622638097,-0.1636858440854011,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.1,8.742455,11.56836,8.277381,6.742867,-0.465073,-4.825492,-0.03560090993954783,-0.16538736084873537,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.2,8.987193,11.58679,8.499184,6.801322,-0.488008,-4.785468,-0.03735656307241843,-0.16401559114512593,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.3,9.199046,11.506941,8.734966,6.764857,-0.46408,-4.742084,-0.035524896703840805,-0.16252866188214893,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.4,9.430334,11.493679,8.927059,6.72088,-0.503276,-4.772799,-0.038525314414588396,-0.1635813779136891,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.5,9.600942,11.33336,9.120012,6.636605,-0.48093,-4.696755,-0.03681474868940303,-0.16097507031471653,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.6,9.835365,11.322555,9.364176,6.733944,-0.471188,-4.58861,-0.036069007559234055,-0.15726854336596469,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.7,10.030682,11.150693,9.58461,6.854057,-0.446072,-4.296636,-0.034146400884493354,-0.1472615203937064,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.8,10.220098,11.183065,9.794752,6.978872,-0.425346,-4.204193,-0.03255984466771219,-0.14409315874292764,0
G0_DENS_MED_V_REF,0.6,50.0,100,3.9,10.441909,11.169478,9.973811,7.01056,-0.468099,-4.158918,-0.03583254745339419,-0.14254141795412797,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.0,10.642288,11.130835,10.189463,7.117102,-0.452825,-4.013732,-0.034663336816748644,-0.13756535968438377,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.1,10.854006,11.064472,10.494136,7.255246,-0.35987,-3.809225,-0.02754771715396309,-0.1305561525392694,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.2,10.98413,10.91448,10.679336,7.339404,-0.304793,-3.575076,-0.023331623515458002,-0.12253100501952,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.3,11.196151,10.984776,10.874894,7.473305,-0.321257,-3.511471,-0.024591927556425155,-0.12035102770595614,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.4,11.334899,10.920513,11.057542,7.602754,-0.277357,-3.317759,-0.021231422976829804,-0.11371180491898847,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.5,11.509338,10.863591,11.252142,7.751858,-0.257197,-3.111734,-0.019688193538910843,-0.10665057033008837,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.6,11.679511,10.84265,11.447367,7.747152,-0.232144,-3.095498,-0.017770409456163636,-0.10609410288785863,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.7,11.881059,10.86241,11.604974,7.674402,-0.276085,-3.188008,-0.021134052548008726,-0.10926476087508905,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.8,12.037162,10.685353,11.812557,7.73523,-0.224606,-2.950123,-0.017193382496687785,-0.1011115668929,0
G0_DENS_MED_V_REF,0.6,50.0,100,4.9,12.196624,10.647528,11.972421,7.823448,-0.224202,-2.82408,-0.017162456668665997,-0.0967916096484455,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.0,12.370808,10.654764,12.1147,8.076209,-0.256107,-2.578554,-0.01960475504251542,-0.08837653048973038,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.1,12.501705,10.647303,12.29206,8.342571,-0.209645,-2.304732,-0.0160481317218512,-0.07899164332748404,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.2,12.636472,10.6599,12.414755,8.406274,-0.221717,-2.253625,-0.016972232206700293,-0.07724001844635352,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.3,12.829906,10.633689,12.573595,8.468092,-0.256311,-2.165598,-0.01962037105468484,-0.074223009359315,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.4,12.998842,10.637688,12.77902,8.528141,-0.219822,-2.109547,-0.01682717170149908,-0.0723019354122579,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.5,13.150375,10.630398,12.978263,8.63988,-0.172113,-1.990518,-0.013175091678995329,-0.06822237374798322,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.6,13.266807,10.568782,13.098221,8.736283,-0.168586,-1.832499,-0.012905103076438775,-0.06280648136354734,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.7,13.314672,10.483581,13.198868,8.961634,-0.115804,-1.521947,-0.008864689574839641,-0.05216272199428582,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.8,13.469387,10.476621,13.363306,9.122973,-0.106082,-1.353648,-0.008120479426255904,-0.04639449619607057,0
G0_DENS_MED_V_REF,0.6,50.0,100,5.9,13.647568,10.474797,13.469159,9.234297,-0.178409,-1.2405,-0.013657044682027959,-0.04251649803436753,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.0,13.772224,10.369396,13.67295,9.349844,-0.099274,-1.019552,-0.007599333294641209,-0.034943797342954844,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.1,13.905792,10.323771,13.839217,9.460942,-0.066575,-0.862829,-0.005096254951857873,-0.02957232364570359,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.2,14.035667,10.348957,13.989125,9.556929,-0.046542,-0.792028,-0.0035627472470051687,-0.027145712942494193,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.3,14.186989,10.302011,14.1024,9.714436,-0.084589,-0.587575,-0.006475210065680895,-0.020138356576012494,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.4,14.328774,10.247259,14.064489,9.834585,-0.264285,-0.412673,-0.020230773412718856,-0.014143821679432933,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.5,14.47881,10.271098,14.141398,10.048865,-0.337411,-0.222233,-0.025828501382821133,-0.007616742368135108,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.6,14.593608,10.250274,14.171332,10.133292,-0.422276,-0.116982,-0.0323248389943783,-0.0040094034446242505,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.7,14.736216,10.19995,14.448599,10.295045,-0.287617,0.095095,-0.022016816530056417,0.003259255445851012,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.8,14.902129,10.113162,14.636687,10.415138,-0.265442,0.301976,-0.02031934069742482,0.010349828303447136,0
G0_DENS_MED_V_REF,0.6,50.0,100,6.9,15.007762,10.086267,14.784113,10.663303,-0.223649,0.577036,-0.017120125027834193,0.019777146279531886,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.0,15.146954,10.007119,14.888873,10.673431,-0.258081,0.666312,-0.019755862924978322,0.02283696319087102,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.1,15.226479,9.936801,14.933583,10.758072,-0.292896,0.821272,-0.022420919119479736,0.028148012393132683,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.2,15.350932,9.931722,15.117728,10.87341,-0.233205,0.941689,-0.01785162802926046,0.03227514592300325,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.3,15.450765,9.863345,15.221438,10.885598,-0.229328,1.022253,-0.017554847248962255,0.03503637054826789,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.4,15.598984,9.861337,15.345445,10.930111,-0.253539,1.068774,-0.019408177006970985,0.03663081634033303,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.5,15.673343,9.836657,15.404606,11.060613,-0.268737,1.223956,-0.020571569913592627,0.041949474299195766,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.6,15.848773,9.815517,15.4984,11.263148,-0.350373,1.447631,-0.02682073054821327,0.049615639311559455,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.7,15.898442,9.800775,15.574846,11.511389,-0.323596,1.710615,-0.02477097585281863,0.05862906834748861,0
G0_DENS_MED_V_REF,0.6,50.0,100,7.8,15.968015,9.835339,15.60338,11.594023,-0.364636,1.758684,-0.027912550065725083,0.060276569793690955,0
